十五大癌症第十二位白血病--按戶籍縣市別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---縣市別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十九年_2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣市別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
,,男,女,,男,女,,男,女,1~4 Years of Age,男,女,5~9 Years of Age,男,女,10~14 Years of Age,男,女,,男,女,20~24 Years of Age,男,女,25~29 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女
,Total,,,0~4 Years of Age,,,5~9 Years of Age,,,10~14 Years of Age,,,15~19 Years of Age,,,20~24 Years of Age,,,25~29 Years of Age,,,30~34 Years of Age,,,35~39 Years of Age,,,40~44 Years of Age,,,45~49 Years of Age,,,50~54 Years of Age,,,55~59 Years of Age,,,60~64 Years of Age,,,65~69 Years of Age,,,70~74 Years of Age,,,75~79 Years of Age,,,80~84 Years of Age,,,Above 85 Years Old,,
,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female
總計Total," 9,529 "," 5,176 "," 4,353 ", 258 , 138 , 120 , 472 , 269 , 203 , 569 , 313 , 256 , 567 , 330 , 237 , 413 , 227 , 186 , 488 , 259 , 229 , 472 , 241 , 231 , 463 , 217 , 246 , 492 , 249 , 243 , 593 , 319 , 274 , 703 , 369 , 334 , 743 , 376 , 367 , 610 , 319 , 291 , 629 , 339 , 290 , 641 , 352 , 289 , 589 , 353 , 236 , 498 , 326 , 172 , 329 , 180 , 149 
新北市New Taipei City," 1,398 ", 778 , 620 , 39 , 18 , 21 , 78 , 46 , 32 , 90 , 51 , 39 , 98 , 52 , 46 , 63 , 31 , 32 , 88 , 54 , 34 , 73 , 30 , 43 , 74 , 42 , 32 , 63 , 28 , 35 , 97 , 55 , 42 , 110 , 67 , 43 , 114 , 65 , 49 , 103 , 50 , 53 , 76 , 38 , 38 , 83 , 46 , 37 , 64 , 41 , 23 , 48 , 37 , 11 , 37 , 27 , 10 
台北市Taipei City," 1,103 ", 662 , 441 , 34 , 22 , 12 , 45 , 25 , 20 , 69 , 43 , 26 , 67 , 49 , 18 , 42 , 30 , 12 , 46 , 29 , 17 , 52 , 28 , 24 , 34 , 16 , 18 , 47 , 24 , 23 , 54 , 28 , 26 , 87 , 41 , 46 , 101 , 55 , 46 , 73 , 46 , 27 , 80 , 47 , 33 , 68 , 43 , 25 , 76 , 48 , 28 , 77 , 56 , 21 , 51 , 32 , 19 
台中市Taichung City, 953 , 502 , 451 , 39 , 19 , 20 , 59 , 40 , 19 , 62 , 28 , 34 , 54 , 28 , 26 , 46 , 25 , 21 , 42 , 24 , 18 , 53 , 31 , 22 , 45 , 22 , 23 , 51 , 20 , 31 , 54 , 29 , 25 , 65 , 28 , 37 , 70 , 33 , 37 , 57 , 33 , 24 , 57 , 26 , 31 , 48 , 26 , 22 , 63 , 34 , 29 , 47 , 33 , 14 , 41 , 23 , 18 
台南市Tainan City, 708 , 382 , 326 , 16 , 9 , 7 , 39 , 21 , 18 , 43 , 18 , 25 , 59 , 33 , 26 , 38 , 27 , 11 , 28 , 15 , 13 , 34 , 15 , 19 , 33 , 17 , 16 , 35 , 16 , 19 , 48 , 22 , 26 , 49 , 30 , 19 , 50 , 29 , 21 , 43 , 26 , 17 , 49 , 31 , 18 , 47 , 18 , 29 , 34 , 18 , 16 , 42 , 28 , 14 , 21 , 9 , 12 
高雄市Kaohsiung City," 1,238 ", 699 , 539 , 33 , 16 , 17 , 68 , 42 , 26 , 64 , 40 , 24 , 64 , 40 , 24 , 49 , 30 , 19 , 53 , 31 , 22 , 57 , 35 , 22 , 58 , 28 , 30 , 68 , 35 , 33 , 93 , 52 , 41 , 109 , 56 , 53 , 108 , 47 , 61 , 79 , 49 , 30 , 92 , 49 , 43 , 90 , 49 , 41 , 56 , 36 , 20 , 61 , 42 , 19 , 36 , 22 , 14 
宜蘭縣Ilan County, 196 , 110 , 86 , 8 , 3 , 5 , 7 , 5 , 2 , 12 , 8 , 4 , 6 , 5 , 1 , 7 , 3 , 4 , 7 , 3 , 4 , 8 , 3 , 5 , 10 , 4 , 6 , 13 , 6 , 7 , 10 , 5 , 5 , 13 , 9 , 4 , 14 , 7 , 7 , 11 , 6 , 5 , 14 , 12 , 2 , 15 , 5 , 10 , 16 , 9 , 7 , 16 , 11 , 5 , 9 , 6 , 3 
