十五大癌症第六位口腔癌--按戶籍縣市別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---縣市別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十八年_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣市別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
,,男,女,,男,女,,男,女,1~4 Years of Age,男,女,5~9 Years of Age,男,女,10~14 Years of Age,男,女,,男,女,20~24 Years of Age,男,女,25~29 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女
,Total,,,0~4 Years of Age,,,5~9 Years of Age,,,10~14 Years of Age,,,15~19 Years of Age,,,20~24 Years of Age,,,25~29 Years of Age,,,30~34 Years of Age,,,35~39 Years of Age,,,40~44 Years of Age,,,45~49 Years of Age,,,50~54 Years of Age,,,55~59 Years of Age,,,60~64 Years of Age,,,65~69 Years of Age,,,70~74 Years of Age,,,75~79 Years of Age,,,80~84 Years of Age,,,Above 85 Years Old,,
,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female
總計Total," 30,909 "," 27,262 "," 3,647 ", 32 , 18 , 14 , 30 , 16 , 14 , 34 , 21 , 13 , 69 , 33 , 36 , 83 , 41 , 42 , 175 , 117 , 58 , 549 , 465 , 84 ," 1,488 "," 1,375 ", 113 ," 2,858 "," 2,622 ", 236 ," 4,409 "," 4,082 ", 327 ," 5,290 "," 4,806 ", 484 ," 5,141 "," 4,658 ", 483 ," 3,296 "," 2,951 ", 345 ," 2,894 "," 2,499 ", 395 ," 2,035 "," 1,670 ", 365 ," 1,405 "," 1,090 ", 315 , 719 , 542 , 177 , 402 , 256 , 146 
台北市Taipei City," 2,284 "," 1,847 ", 437 , 2 , 1 , 1 , 5 , 3 , 2 , 1 , 1 , - , 3 , - , 3 , 7 , 3 , 4 , 11 , 7 , 4 , 29 , 23 , 6 , 81 , 69 , 12 , 175 , 146 , 29 , 273 , 245 , 28 , 366 , 310 , 56 , 393 , 328 , 65 , 251 , 211 , 40 , 232 , 184 , 48 , 162 , 118 , 44 , 134 , 91 , 43 , 95 , 66 , 29 , 64 , 41 , 23 
台北縣 Taipei County," 3,966 "," 3,488 ", 478 , 1 , - , 1 , 1 , - , 1 , 3 , 1 , 2 , 2 , 1 , 1 , 10 , 6 , 4 , 24 , 17 , 7 , 85 , 74 , 11 , 177 , 167 , 10 , 387 , 348 , 39 , 636 , 576 , 60 , 696 , 628 , 68 , 721 , 650 , 71 , 433 , 378 , 55 , 336 , 289 , 47 , 205 , 165 , 40 , 132 , 105 , 27 , 61 , 43 , 18 , 56 , 40 , 16 
宜蘭縣Ilan County, 469 , 405 , 64 , - , - , - , 2 , - , 2 , 1 , 1 , - , 3 , 2 , 1 , 1 , - , 1 , 1 , 1 , - , 8 , 7 , 1 , 25 , 23 , 2 , 52 , 48 , 4 , 75 , 66 , 9 , 74 , 66 , 8 , 63 , 56 , 7 , 38 , 34 , 4 , 45 , 42 , 3 , 39 , 33 , 6 , 22 , 15 , 7 , 12 , 7 , 5 , 8 , 4 , 4 
基隆市Keelung City, 403 , 335 , 68 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 2 , 2 , - , 21 , 20 , 1 , 48 , 47 , 1 , 61 , 49 , 12 , 46 , 41 , 5 , 69 , 56 , 13 , 35 , 24 , 11 , 44 , 38 , 6 , 29 , 26 , 3 , 30 , 21 , 9 , 8 , 5 , 3 , 9 , 6 , 3 
金門縣Kinmen County, 75 , 64 , 11 , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , 1 , - , 1 , - , - , - , 5 , 4 , 1 , 5 , 4 , 1 , 10 , 9 , 1 , 19 , 17 , 2 , 10 , 9 , 1 , 6 , 6 , - , 9 , 8 , 1 , 3 , 3 , - , 4 , 3 , 1 , 2 , 1 , 1 , - , - , - 
連江縣Lienchiang County, 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
