十五大癌症第七位攝護腺癌--按戶籍縣市別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---縣市別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十四年_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣市別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
桃園縣Taoyuan County," 1,817 "," 1,817 ", - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 6 , 6 , - , 2 , 2 , - , 20 , 20 , - , 19 , 19 , - , 66 , 66 , - , 93 , 93 , - , 155 , 155 , - , 187 , 187 , - , 383 , 383 , - , 490 , 490 , - , 276 , 276 , - , 119 , 119 , - 
新竹縣Hsinchu County, 428 , 428 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 4 , 4 , - , 15 , 15 , - , 22 , 22 , - , 31 , 31 , - , 55 , 55 , - , 102 , 102 , - , 100 , 100 , - , 62 , 62 , - , 36 , 36 , - 
苗栗縣Miaoli County, 501 , 501 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , 3 , 3 , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 8 , 8 , - , 21 , 21 , - , 43 , 43 , - , 76 , 76 , - , 95 , 95 , - , 141 , 141 , - , 67 , 67 , - , 40 , 40 , - 
新竹市Hsinchu City, 354 , 354 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 10 , 10 , - , 13 , 13 , - , 30 , 30 , - , 53 , 53 , - , 56 , 56 , - , 93 , 93 , - , 67 , 67 , - , 31 , 31 , - 
台中縣Taichung County," 1,009 "," 1,009 ", - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 6 , 6 , - , 4 , 4 , - , 25 , 25 , - , 36 , 36 , - , 70 , 70 , - , 116 , 116 , - , 228 , 228 , - , 274 , 274 , - , 161 , 161 , - , 83 , 83 , - 
彰化縣Changhua County, 871 , 871 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 4 , 4 , - , 6 , 6 , - , 13 , 13 , - , 28 , 28 , - , 65 , 65 , - , 123 , 123 , - , 203 , 203 , - , 208 , 208 , - , 149 , 149 , - , 71 , 71 , - 
南投縣Nantou County, 446 , 446 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , - , - , - , 2 , 2 , - , 5 , 5 , - , 8 , 8 , - , 29 , 29 , - , 64 , 64 , - , 104 , 104 , - , 122 , 122 , - , 66 , 66 , - , 44 , 44 , - 
台中市Taichung City, 887 , 887 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 5 , 5 , - , 13 , 13 , - , 17 , 17 , - , 32 , 32 , - , 68 , 68 , - , 94 , 94 , - , 179 , 179 , - , 251 , 251 , - , 156 , 156 , - , 68 , 68 , - 
雲林縣Yunlin County, 545 , 545 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 4 , - , 2 , 2 , - , 8 , 8 , - , 13 , 13 , - , 48 , 48 , - , 82 , 82 , - , 119 , 119 , - , 131 , 131 , - , 85 , 85 , - , 53 , 53 , - 
嘉義縣Chiayi County, 440 , 440 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 7 , 7 , - , 16 , 16 , - , 30 , 30 , - , 67 , 67 , - , 98 , 98 , - , 130 , 130 , - , 49 , 49 , - , 41 , 41 , - 
台南縣Tainan County, 739 , 739 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 15 , 15 , - , 23 , 23 , - , 47 , 47 , - , 91 , 91 , - , 190 , 190 , - , 166 , 166 , - , 114 , 114 , - , 83 , 83 , - 
嘉義市Chiayi City, 175 , 175 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 7 , 7 , - , 8 , 8 , - , 26 , 26 , - , 37 , 37 , - , 41 , 41 , - , 32 , 32 , - , 18 , 18 , - 
台南市Tainan City, 489 , 489 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 5 , 5 , - , 11 , 11 , - , 31 , 31 , - , 52 , 52 , - , 104 , 104 , - , 129 , 129 , - , 101 , 101 , - , 54 , 54 , - 
高雄市Kaohsiung City," 1,168 "," 1,168 ", - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 8 , 8 , - , 25 , 25 , - , 41 , 41 , - , 78 , 78 , - , 145 , 145 , - , 251 , 251 , - , 312 , 312 , - , 194 , 194 , - , 107 , 107 , - 
高雄縣Kaohsiung County, 811 , 811 , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 4 , - , 7 , 7 , - , 16 , 16 , - , 23 , 23 , - , 70 , 70 , - , 103 , 103 , - , 144 , 144 , - , 236 , 236 , - , 133 , 133 , - , 74 , 74 , - 
屏東縣Pingtung County, 559 , 559 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 4 , 4 , - , 3 , 3 , - , 16 , 16 , - , 38 , 38 , - , 66 , 66 , - , 119 , 119 , - , 141 , 141 , - , 103 , 103 , - , 68 , 68 , - 
澎湖縣Penghu County, 95 , 95 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , - , - , - , - , - , - , 1 , 1 , - , 7 , 7 , - , 10 , 10 , - , 21 , 21 , - , 27 , 27 , - , 13 , 13 , - , 14 , 14 , - 
台東縣Taitung County, 216 , 216 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 8 , 8 , - , 15 , 15 , - , 25 , 25 , - , 43 , 43 , - , 64 , 64 , - , 34 , 34 , - , 21 , 21 , - 
花蓮縣Hualien County, 264 , 264 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 11 , 11 , - , 18 , 18 , - , 30 , 30 , - , 49 , 49 , - , 62 , 62 , - , 63 , 63 , - , 29 , 29 , - 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
十五大癌症第七位攝護腺癌--按戶籍鄉鎮別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---鄉鎮別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十四年_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鄉鎮別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,Number of  patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
,,男,女,,男,女,,男,女,1~4 Years of Age,男,女,5~9 Years of Age,男,女,10~14 Years of Age,男,女,,男,女,20~24 Years of Age,男,女,25~29 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女
,Total,,,0~4 Years of Age,,,5~9 Years of Age,,,10~14 Years of Age,,,15~19 Years of Age,,,20~24 Years of Age,,,25~29 Years of Age,,,30~34 Years of Age,,,35~39 Years of Age,,,40~44 Years of Age,,,45~49 Years of Age,,,50~54 Years of Age,,,55~59 Years of Age,,,60~64 Years of Age,,,65~69 Years of Age,,,70~74 Years of Age,,,75~79 Years of Age,,,80~84 Years of Age,,,Above 85 Years Old,,
,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female
總計Total," 20,874 "," 20,874 ", - , 1 , 1 , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 7 , 7 , - , 24 , 24 , - , 40 , 40 , - , 41 , 41 , - , 125 , 125 , - , 268 , 268 , - , 643 , 643 , - ," 1,042 "," 1,042 ", - ," 1,705 "," 1,705 ", - ," 2,603 "," 2,603 ", - ," 4,143 "," 4,143 ", - ," 5,124 "," 5,124 ", - ," 3,269 "," 3,269 ", - ," 1,835 "," 1,835 ", - 
臺北市松山區Taipei City Songshan District , 475 , 475 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 8 , 8 , - , 20 , 20 , - , 41 , 41 , - , 49 , 49 , - , 55 , 55 , - , 77 , 77 , - , 98 , 98 , - , 79 , 79 , - , 44 , 44 , - 
臺北市大安區Taipei City            Daan District ," 1,105 "," 1,105 ", - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , 2 , 2 , - , - , - , - , 10 , 10 , - , 22 , 22 , - , 54 , 54 , - , 84 , 84 , - , 96 , 96 , - , 142 , 142 , - , 191 , 191 , - , 202 , 202 , - , 177 , 177 , - , 123 , 123 , - 
臺北市大同區Taipei City             Datong District , 170 , 170 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 13 , 13 , - , 9 , 9 , - , 15 , 15 , - , 25 , 25 , - , 33 , 33 , - , 33 , 33 , - , 24 , 24 , - , 10 , 10 , - 
臺北市中山區Taipei City Jhongshan District , 469 , 469 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 6 , 6 , - , 9 , 9 , - , 24 , 24 , - , 39 , 39 , - , 45 , 45 , - , 74 , 74 , - , 83 , 83 , - , 91 , 91 , - , 49 , 49 , - , 43 , 43 , - 
臺北市內湖區Taipei City            Neihu District , 329 , 329 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 7 , 7 , - , 9 , 9 , - , 24 , 24 , - , 22 , 22 , - , 23 , 23 , - , 41 , 41 , - , 49 , 49 , - , 73 , 73 , - , 63 , 63 , - , 16 , 16 , - 
臺北市南港區Taipei City Nangang District , 132 , 132 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 10 , 10 , - , 5 , 5 , - , 11 , 11 , - , 18 , 18 , - , 31 , 31 , - , 31 , 31 , - , 11 , 11 , - , 11 , 11 , - 
臺北市士林區Taipei City            Shihlin District , 414 , 414 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , - , - , - , 10 , 10 , - , 20 , 20 , - , 23 , 23 , - , 30 , 30 , - , 54 , 54 , - , 84 , 84 , - , 89 , 89 , - , 59 , 59 , - , 41 , 41 , - 
臺北市北投區Taipei City             Beitou District , 344 , 344 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 2 , 2 , - , 3 , 3 , - , 3 , 3 , - , 3 , 3 , - , 10 , 10 , - , 18 , 18 , - , 20 , 20 , - , 43 , 43 , - , 75 , 75 , - , 94 , 94 , - , 44 , 44 , - , 28 , 28 , - 
臺北市信義區Taipei City            Sinyi District , 483 , 483 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , 2 , 2 , - , 8 , 8 , - , 18 , 18 , - , 32 , 32 , - , 45 , 45 , - , 52 , 52 , - , 78 , 78 , - , 129 , 129 , - , 77 , 77 , - , 39 , 39 , - 
臺北市中正區Taipei City Jhongjheng District , 382 , 382 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 1 , 1 , - , 1 , 1 , - , 5 , 5 , - , 12 , 12 , - , 11 , 11 , - , 34 , 34 , - , 41 , 41 , - , 51 , 51 , - , 49 , 49 , - , 78 , 78 , - , 56 , 56 , - , 41 , 41 , - 
臺北市萬華區Taipei City Wanhua District , 341 , 341 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 5 , 5 , - , 10 , 10 , - , 14 , 14 , - , 25 , 25 , - , 42 , 42 , - , 63 , 63 , - , 82 , 82 , - , 62 , 62 , - , 32 , 32 , - 
臺北市文山區Taipei City Wunshan District , 461 , 461 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 3 , 3 , - , 10 , 10 , - , 11 , 11 , - , 31 , 31 , - , 42 , 42 , - , 53 , 53 , - , 72 , 72 , - , 123 , 123 , - , 67 , 67 , - , 46 , 46 , - 
臺北縣板橋市Taipei C.                 Banciao City , 419 , 419 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 2 , 2 , - , 5 , 5 , - , 8 , 8 , - , 13 , 13 , - , 31 , 31 , - , 62 , 62 , - , 53 , 53 , - , 74 , 74 , - , 94 , 94 , - , 53 , 53 , - , 21 , 21 , - 
臺北縣三重市Taipei C.                 Sanchong City, 244 , 244 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 11 , 11 , - , 19 , 19 , - , 27 , 27 , - , 33 , 33 , - , 65 , 65 , - , 44 , 44 , - , 22 , 22 , - , 14 , 14 , - 
臺北縣永和市Taipei C.                Yonghe City, 363 , 363 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 9 , 9 , - , 25 , 25 , - , 37 , 37 , - , 34 , 34 , - , 40 , 40 , - , 58 , 58 , - , 69 , 69 , - , 56 , 56 , - , 29 , 29 , - 
臺北縣中和市Taipei C.                 Jhonghe City, 461 , 461 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 2 , 2 , - , 4 , 4 , - , 9 , 9 , - , 31 , 31 , - , 30 , 30 , - , 40 , 40 , - , 35 , 35 , - , 66 , 66 , - , 119 , 119 , - , 76 , 76 , - , 43 , 43 , - 
臺北縣新店市Taipei C.                Sindian City, 438 , 438 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , - , - , - , - , - , - , 9 , 9 , - , 21 , 21 , - , 19 , 19 , - , 34 , 34 , - , 41 , 41 , - , 67 , 67 , - , 119 , 119 , - , 85 , 85 , - , 38 , 38 , - 
臺北縣新莊市Taipei C.                Sinjhuang City , 176 , 176 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 8 , 8 , - , 14 , 14 , - , 15 , 15 , - , 14 , 14 , - , 33 , 33 , - , 28 , 28 , - , 39 , 39 , - , 18 , 18 , - , 7 , 7 , - 
臺北縣樹林市Taipei C.            Shulin City , 83 , 83 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 5 , 5 , - , 4 , 4 , - , 9 , 9 , - , 18 , 18 , - , 13 , 13 , - , 14 , 14 , - , 11 , 11 , - , 6 , 6 , - 
臺北縣鶯歌鎮Taipei C.            Yingge Township, 46 , 46 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 4 , 4 , - , 5 , 5 , - , 15 , 15 , - , 14 , 14 , - , 2 , 2 , - , 1 , 1 , - 
臺北縣三峽鎮Taipei C.            Sansia Township, 62 , 62 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , - , - , - , 3 , 3 , - , 4 , 4 , - , 4 , 4 , - , 14 , 14 , - , 16 , 16 , - , 12 , 12 , - , 7 , 7 , - 
臺北縣淡水鎮Taipei C.                 Danshuei Township , 114 , 114 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 6 , 6 , - , 8 , 8 , - , 10 , 10 , - , 15 , 15 , - , 23 , 23 , - , 26 , 26 , - , 12 , 12 , - , 13 , 13 , - 
臺北縣汐止市Taipei C.            Sijhih City, 146 , 146 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 5 , 5 , - , 6 , 6 , - , 15 , 15 , - , 19 , 19 , - , 17 , 17 , - , 25 , 25 , - , 23 , 23 , - , 18 , 18 , - , 13 , 13 , - 
臺北縣瑞芳鎮Taipei C.                Rueifang Township , 26 , 26 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 3 , 3 , - , 11 , 11 , - , 4 , 4 , - , 1 , 1 , - 
臺北縣土城市Taipei C.                Tucheng City , 112 , 112 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 3 , 3 , - , 3 , 3 , - , 14 , 14 , - , 13 , 13 , - , 11 , 11 , - , 21 , 21 , - , 21 , 21 , - , 12 , 12 , - , 8 , 8 , - 
臺北縣蘆洲市Taipei C.                Lujhou City , 75 , 75 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , - , - , - , 4 , 4 , - , 2 , 2 , - , 4 , 4 , - , 12 , 12 , - , 12 , 12 , - , 10 , 10 , - , 15 , 15 , - , 11 , 11 , - , 3 , 3 , - 
臺北縣五股鄉Taipei C.           Wugu Township , 54 , 54 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 3 , 3 , - , 6 , 6 , - , 10 , 10 , - , 9 , 9 , - , 19 , 19 , - , 5 , 5 , - , 1 , 1 , - 
臺北縣泰山鄉Taipei C.                Taishan Township , 40 , 40 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 2 , 2 , - , 3 , 3 , - , 4 , 4 , - , 9 , 9 , - , 8 , 8 , - , 5 , 5 , - , 2 , 2 , - 
臺北縣林口鄉Taipei C.                Linkou Township , 38 , 38 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 5 , 5 , - , 3 , 3 , - , 6 , 6 , - , 5 , 5 , - , 5 , 5 , - , 4 , 4 , - , 4 , 4 , - 
臺北縣深坑鄉Taipei C.                 Shenkeng Township , 19 , 19 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 5 , 5 , - , 4 , 4 , - , 4 , 4 , - , 2 , 2 , - , - , - , - 
臺北縣石碇鄉Taipei C.                Shihding Township , 14 , 14 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 2 , 2 , - , 2 , 2 , - , 3 , 3 , - , 1 , 1 , - , 3 , 3 , - 
臺北縣坪林鄉Taipei C.            Pinglin Township , 10 , 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 2 , 2 , - , 3 , 3 , - , 1 , 1 , - , 2 , 2 , - , - , - , - , 1 , 1 , - , - , - , - 
臺北縣三芝鄉Taipei C.                Sanjhih Township , 23 , 23 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 2 , 2 , - , 6 , 6 , - , 7 , 7 , - , 2 , 2 , - , 1 , 1 , - 
臺北縣石門鄉Taipei C.                 Shihmen Township , 10 , 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - 
