十五大癌症第八位攝護腺癌--按戶籍縣市別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---縣市別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十三年_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣市別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
桃園縣Taoyuan County," 1,749 "," 1,749 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 2 , 2 , - , 8 , 8 , - , 12 , 12 , - , 30 , 30 , - , 66 , 66 , - , 107 , 107 , - , 140 , 140 , - , 204 , 204 , - , 400 , 400 , - , 478 , 478 , - , 206 , 206 , - , 94 , 94 , - 
新竹縣Hsinchu County, 407 , 407 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 1 , 1 , - , 7 , 7 , - , 16 , 16 , - , 40 , 40 , - , 58 , 58 , - , 94 , 94 , - , 87 , 87 , - , 54 , 54 , - , 45 , 45 , - 
苗栗縣Miaoli County, 491 , 491 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 1 , 1 , - , 2 , 2 , - , 1 , 1 , - , 4 , 4 , - , 9 , 9 , - , 21 , 21 , - , 43 , 43 , - , 72 , 72 , - , 106 , 106 , - , 129 , 129 , - , 59 , 59 , - , 41 , 41 , - 
新竹市Hsinchu City, 339 , 339 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 8 , 8 , - , 10 , 10 , - , 16 , 16 , - , 23 , 23 , - , 48 , 48 , - , 56 , 56 , - , 74 , 74 , - , 65 , 65 , - , 33 , 33 , - 
台中縣Taichung County, 935 , 935 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 7 , 7 , - , 20 , 20 , - , 28 , 28 , - , 64 , 64 , - , 123 , 123 , - , 221 , 221 , - , 258 , 258 , - , 135 , 135 , - , 68 , 68 , - 
彰化縣Changhua County, 830 , 830 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 3 , 3 , - , 3 , 3 , - , 11 , 11 , - , 30 , 30 , - , 65 , 65 , - , 113 , 113 , - , 202 , 202 , - , 197 , 197 , - , 142 , 142 , - , 57 , 57 , - 
南投縣Nantou County, 421 , 421 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 4 , 4 , - , 2 , 2 , - , 7 , 7 , - , 8 , 8 , - , 25 , 25 , - , 72 , 72 , - , 96 , 96 , - , 100 , 100 , - , 72 , 72 , - , 33 , 33 , - 
台中市Taichung City, 835 , 835 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 2 , 2 , - , - , - , - , 8 , 8 , - , 23 , 23 , - , 31 , 31 , - , 71 , 71 , - , 89 , 89 , - , 190 , 190 , - , 210 , 210 , - , 151 , 151 , - , 59 , 59 , - 
雲林縣Yunlin County, 498 , 498 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , 4 , 4 , - , 9 , 9 , - , 17 , 17 , - , 46 , 46 , - , 75 , 75 , - , 98 , 98 , - , 123 , 123 , - , 82 , 82 , - , 41 , 41 , - 
嘉義縣Chiayi County, 400 , 400 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 4 , - , 2 , 2 , - , 8 , 8 , - , 14 , 14 , - , 29 , 29 , - , 75 , 75 , - , 89 , 89 , - , 96 , 96 , - , 48 , 48 , - , 35 , 35 , - 
台南縣Tainan County, 663 , 663 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 14 , 14 , - , 13 , 13 , - , 46 , 46 , - , 95 , 95 , - , 172 , 172 , - , 143 , 143 , - , 114 , 114 , - , 61 , 61 , - 
嘉義市Chiayi City, 153 , 153 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 1 , 1 , - , 2 , 2 , - , 4 , 4 , - , 9 , 9 , - , 18 , 18 , - , 38 , 38 , - , 34 , 34 , - , 26 , 26 , - , 17 , 17 , - 
台南市Tainan City, 465 , 465 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 2 , 2 , - , 5 , 5 , - , 16 , 16 , - , 23 , 23 , - , 51 , 51 , - , 107 , 107 , - , 123 , 123 , - , 88 , 88 , - , 46 , 46 , - 
高雄市Kaohsiung City," 1,087 "," 1,087 ", - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 9 , 9 , - , 20 , 20 , - , 41 , 41 , - , 84 , 84 , - , 132 , 132 , - , 252 , 252 , - , 285 , 285 , - , 186 , 186 , - , 73 , 73 , - 
高雄縣Kaohsiung County, 723 , 723 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 3 , 3 , - , 9 , 9 , - , 19 , 19 , - , 63 , 63 , - , 89 , 89 , - , 149 , 149 , - , 201 , 201 , - , 126 , 126 , - , 59 , 59 , - 
屏東縣Pingtung County, 504 , 504 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 2 , 2 , - , 1 , 1 , - , 3 , 3 , - , 14 , 14 , - , 38 , 38 , - , 56 , 56 , - , 113 , 113 , - , 118 , 118 , - , 92 , 92 , - , 66 , 66 , - 
澎湖縣Penghu County, 103 , 103 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 2 , 2 , - , 2 , 2 , - , 5 , 5 , - , 14 , 14 , - , 22 , 22 , - , 27 , 27 , - , 16 , 16 , - , 10 , 10 , - 
台東縣Taitung County, 197 , 197 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , 10 , 10 , - , 12 , 12 , - , 23 , 23 , - , 36 , 36 , - , 67 , 67 , - , 30 , 30 , - , 15 , 15 , - 
花蓮縣Hualien County, 273 , 273 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 8 , 8 , - , 12 , 12 , - , 20 , 20 , - , 35 , 35 , - , 48 , 48 , - , 72 , 72 , - , 57 , 57 , - , 20 , 20 , - 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
十五大癌症第八位攝護腺癌--按戶籍鄉鎮別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---鄉鎮別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國九十三年_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鄉鎮別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,Number of  patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
,,男,女,,男,女,,男,女,1~4 Years of Age,男,女,5~9 Years of Age,男,女,10~14 Years of Age,男,女,,男,女,20~24 Years of Age,男,女,25~29 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女
,Total,,,0~4 Years of Age,,,5~9 Years of Age,,,10~14 Years of Age,,,15~19 Years of Age,,,20~24 Years of Age,,,25~29 Years of Age,,,30~34 Years of Age,,,35~39 Years of Age,,,40~44 Years of Age,,,45~49 Years of Age,,,50~54 Years of Age,,,55~59 Years of Age,,,60~64 Years of Age,,,65~69 Years of Age,,,70~74 Years of Age,,,75~79 Years of Age,,,80~84 Years of Age,,,Above 85 Years Old,,
,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female
總計Total," 19,724 "," 19,724 ", - , 2 , 2 , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 10 , 10 , - , 20 , 20 , - , 31 , 31 , - , 57 , 57 , - , 149 , 149 , - , 279 , 279 , - , 637 , 637 , - , 970 , 970 , - ," 1,718 "," 1,718 ", - ," 2,474 "," 2,474 ", - ," 4,116 "," 4,116 ", - ," 4,692 "," 4,692 ", - ," 3,014 "," 3,014 ", - ," 1,551 "," 1,551 ", - 
臺北市松山區Taipei City Songshan District , 478 , 478 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , - , - , - , - , - , - , 6 , 6 , - , 9 , 9 , - , 21 , 21 , - , 34 , 34 , - , 53 , 53 , - , 43 , 43 , - , 85 , 85 , - , 104 , 104 , - , 72 , 72 , - , 49 , 49 , - 
臺北市大安區Taipei City            Daan District ," 1,079 "," 1,079 ", - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 7 , 7 , - , 1 , 1 , - , 9 , 9 , - , 21 , 21 , - , 64 , 64 , - , 81 , 81 , - , 135 , 135 , - , 133 , 133 , - , 189 , 189 , - , 194 , 194 , - , 154 , 154 , - , 89 , 89 , - 
臺北市大同區Taipei City             Datong District , 165 , 165 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 3 , 3 , - , 8 , 8 , - , 9 , 9 , - , 22 , 22 , - , 19 , 19 , - , 31 , 31 , - , 37 , 37 , - , 25 , 25 , - , 6 , 6 , - 
臺北市中山區Taipei City Jhongshan District , 441 , 441 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 1 , 1 , - , 10 , 10 , - , 23 , 23 , - , 30 , 30 , - , 64 , 64 , - , 60 , 60 , - , 83 , 83 , - , 77 , 77 , - , 54 , 54 , - , 34 , 34 , - 
臺北市內湖區Taipei City            Neihu District , 299 , 299 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 5 , 5 , - , 6 , 6 , - , 15 , 15 , - , 9 , 9 , - , 19 , 19 , - , 27 , 27 , - , 32 , 32 , - , 54 , 54 , - , 71 , 71 , - , 44 , 44 , - , 17 , 17 , - 
臺北市南港區Taipei City Nangang District , 123 , 123 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 5 , 5 , - , 7 , 7 , - , 4 , 4 , - , 12 , 12 , - , 19 , 19 , - , 28 , 28 , - , 26 , 26 , - , 11 , 11 , - , 8 , 8 , - 
臺北市士林區Taipei City            Shihlin District , 404 , 404 , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 8 , 8 , - , 19 , 19 , - , 31 , 31 , - , 33 , 33 , - , 49 , 49 , - , 79 , 79 , - , 79 , 79 , - , 70 , 70 , - , 30 , 30 , - 
臺北市北投區Taipei City             Beitou District , 315 , 315 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 1 , 1 , - , 2 , 2 , - , 7 , 7 , - , 14 , 14 , - , 19 , 19 , - , 32 , 32 , - , 77 , 77 , - , 92 , 92 , - , 37 , 37 , - , 32 , 32 , - 
臺北市信義區Taipei City            Sinyi District , 452 , 452 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 7 , 7 , - , 19 , 19 , - , 33 , 33 , - , 34 , 34 , - , 54 , 54 , - , 87 , 87 , - , 108 , 108 , - , 74 , 74 , - , 28 , 28 , - 
臺北市中正區Taipei City Jhongjheng District , 394 , 394 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 11 , 11 , - , 22 , 22 , - , 29 , 29 , - , 46 , 46 , - , 50 , 50 , - , 63 , 63 , - , 83 , 83 , - , 48 , 48 , - , 38 , 38 , - 
臺北市萬華區Taipei City Wanhua District , 339 , 339 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 4 , 4 , - , - , - , - , 4 , 4 , - , 7 , 7 , - , 10 , 10 , - , 14 , 14 , - , 27 , 27 , - , 48 , 48 , - , 62 , 62 , - , 78 , 78 , - , 48 , 48 , - , 36 , 36 , - 
臺北市文山區Taipei City Wunshan District , 459 , 459 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 15 , 15 , - , 25 , 25 , - , 23 , 23 , - , 48 , 48 , - , 51 , 51 , - , 74 , 74 , - , 109 , 109 , - , 68 , 68 , - , 43 , 43 , - 
臺北縣板橋市Taipei C.                 Banciao City , 377 , 377 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 8 , 8 , - , 14 , 14 , - , 26 , 26 , - , 42 , 42 , - , 46 , 46 , - , 75 , 75 , - , 82 , 82 , - , 59 , 59 , - , 20 , 20 , - 
臺北縣三重市Taipei C.                 Sanchong City, 249 , 249 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , - , - , - , 3 , 3 , - , 7 , 7 , - , 15 , 15 , - , 14 , 14 , - , 29 , 29 , - , 46 , 46 , - , 62 , 62 , - , 36 , 36 , - , 19 , 19 , - , 15 , 15 , - 
臺北縣永和市Taipei C.                Yonghe City, 350 , 350 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 6 , 6 , - , 8 , 8 , - , 23 , 23 , - , 35 , 35 , - , 35 , 35 , - , 44 , 44 , - , 45 , 45 , - , 66 , 66 , - , 55 , 55 , - , 32 , 32 , - 
臺北縣中和市Taipei C.                 Jhonghe City, 446 , 446 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , 4 , 4 , - , 5 , 5 , - , 23 , 23 , - , 28 , 28 , - , 43 , 43 , - , 34 , 34 , - , 76 , 76 , - , 115 , 115 , - , 81 , 81 , - , 34 , 34 , - 
臺北縣新店市Taipei C.                Sindian City, 414 , 414 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 3 , 3 , - , 6 , 6 , - , 22 , 22 , - , 21 , 21 , - , 38 , 38 , - , 34 , 34 , - , 72 , 72 , - , 109 , 109 , - , 73 , 73 , - , 32 , 32 , - 
臺北縣新莊市Taipei C.                Sinjhuang City , 176 , 176 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 4 , 4 , - , 14 , 14 , - , 16 , 16 , - , 23 , 23 , - , 23 , 23 , - , 36 , 36 , - , 32 , 32 , - , 13 , 13 , - , 10 , 10 , - 
臺北縣樹林市Taipei C.            Shulin City , 81 , 81 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 1 , 1 , - , 7 , 7 , - , 5 , 5 , - , 9 , 9 , - , 12 , 12 , - , 17 , 17 , - , 13 , 13 , - , 9 , 9 , - , 6 , 6 , - 
臺北縣鶯歌鎮Taipei C.            Yingge Township, 29 , 29 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 4 , 4 , - , - , - , - , 4 , 4 , - , 6 , 6 , - , 8 , 8 , - , 6 , 6 , - , - , - , - 
臺北縣三峽鎮Taipei C.            Sansia Township, 67 , 67 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , - , - , - , 2 , 2 , - , 2 , 2 , - , 6 , 6 , - , 6 , 6 , - , 22 , 22 , - , 17 , 17 , - , 8 , 8 , - , 1 , 1 , - 
臺北縣淡水鎮Taipei C.                 Danshuei Township , 109 , 109 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 2 , 2 , - , 6 , 6 , - , 8 , 8 , - , 12 , 12 , - , 25 , 25 , - , 24 , 24 , - , 15 , 15 , - , 13 , 13 , - 
臺北縣汐止市Taipei C.            Sijhih City, 146 , 146 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 2 , 2 , - , 6 , 6 , - , 7 , 7 , - , 11 , 11 , - , 11 , 11 , - , 8 , 8 , - , 15 , 15 , - , 29 , 29 , - , 22 , 22 , - , 22 , 22 , - , 11 , 11 , - 
臺北縣瑞芳鎮Taipei C.                Rueifang Township , 25 , 25 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 4 , 4 , - , 3 , 3 , - , 10 , 10 , - , 5 , 5 , - , 2 , 2 , - 
臺北縣土城市Taipei C.                Tucheng City , 111 , 111 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , 2 , 2 , - , 7 , 7 , - , 8 , 8 , - , 9 , 9 , - , 9 , 9 , - , 11 , 11 , - , 22 , 22 , - , 18 , 18 , - , 19 , 19 , - , 5 , 5 , - 
臺北縣蘆洲市Taipei C.                Lujhou City , 62 , 62 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 4 , 4 , - , 9 , 9 , - , 7 , 7 , - , 13 , 13 , - , 16 , 16 , - , 10 , 10 , - , - , - , - 
臺北縣五股鄉Taipei C.           Wugu Township , 49 , 49 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 3 , - , 3 , 3 , - , 3 , 3 , - , 3 , 3 , - , 6 , 6 , - , 3 , 3 , - , 9 , 9 , - , 12 , 12 , - , 5 , 5 , - , 2 , 2 , - 
臺北縣泰山鄉Taipei C.                Taishan Township , 34 , 34 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 3 , 3 , - , 1 , 1 , - , 4 , 4 , - , 1 , 1 , - , 9 , 9 , - , 9 , 9 , - , 4 , 4 , - , 2 , 2 , - 
臺北縣林口鄉Taipei C.                Linkou Township , 39 , 39 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - , 2 , 2 , - , 4 , 4 , - , 3 , 3 , - , 7 , 7 , - , 3 , 3 , - , 12 , 12 , - , 5 , 5 , - , 1 , 1 , - 
臺北縣深坑鄉Taipei C.                 Shenkeng Township , 21 , 21 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 5 , 5 , - , 6 , 6 , - , 3 , 3 , - , 3 , 3 , - , - , - , - 
臺北縣石碇鄉Taipei C.                Shihding Township , 9 , 9 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , 2 , - , - , - , - , 2 , 2 , - , 3 , 3 , - , 1 , 1 , - , - , - , - 
臺北縣坪林鄉Taipei C.            Pinglin Township , 7 , 7 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 1 , 1 , - , 2 , 2 , - , 1 , 1 , - , - , - , - , - , - , - 
臺北縣三芝鄉Taipei C.                Sanjhih Township , 17 , 17 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 3 , 3 , - , 1 , 1 , - , 2 , 2 , - , 7 , 7 , - , 2 , 2 , - , 1 , 1 , - 
臺北縣石門鄉Taipei C.                 Shihmen Township , 7 , 7 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , 1 , - , 1 , 1 , - , 3 , 3 , - , 1 , 1 , - 
