十五大癌症第十三位白血病--按戶籍縣市別統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
門、住診合計(包括急診)統計---縣市別*性別年齡五歲組別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
單位：人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣市別,門、住診合計(包括急診)人數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,總計,,,0~4歲,,,5~9歲,,,10~14歲,,,15~19歲,,,20~24歲,,,25~29歲,,,30~34歲,,,35~39歲,,,40~44歲,,,45~49歲,,,50~54歲,,,55~59歲,,,60~64歲,,,65~69歲,,,70~74歲,,,75~79歲,,,80~84歲,,,85歲以上,,
,,男,女,,男,女,,男,女,1~4 Years of Age,男,女,5~9 Years of Age,男,女,10~14 Years of Age,男,女,,男,女,20~24 Years of Age,男,女,25~29 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女,30~34 Years of Age,男,女
,Total,,,0~4 Years of Age,,,5~9 Years of Age,,,10~14 Years of Age,,,15~19 Years of Age,,,20~24 Years of Age,,,25~29 Years of Age,,,30~34 Years of Age,,,35~39 Years of Age,,,40~44 Years of Age,,,45~49 Years of Age,,,50~54 Years of Age,,,55~59 Years of Age,,,60~64 Years of Age,,,65~69 Years of Age,,,70~74 Years of Age,,,75~79 Years of Age,,,80~84 Years of Age,,,Above 85 Years Old,,
,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female,,Male,Female
總計Total," 10,718 "," 5,766 "," 4,952 ", 239 , 126 , 113 , 448 , 250 , 198 , 588 , 339 , 249 , 645 , 373 , 272 , 529 , 295 , 234 , 455 , 237 , 218 , 526 , 278 , 248 , 524 , 249 , 275 , 553 , 271 , 282 , 675 , 336 , 339 , 808 , 417 , 391 , 913 , 479 , 434 , 848 , 455 , 393 , 653 , 340 , 313 , 768 , 410 , 358 , 621 , 333 , 288 , 543 , 338 , 205 , 382 , 240 , 142 
新北市New Taipei City," 1,454 ", 788 , 666 , 42 , 28 , 14 , 72 , 36 , 36 , 91 , 51 , 40 , 94 , 49 , 45 , 86 , 41 , 45 , 81 , 49 , 32 , 81 , 34 , 47 , 91 , 47 , 44 , 78 , 41 , 37 , 98 , 47 , 51 , 123 , 65 , 58 , 135 , 90 , 45 , 125 , 70 , 55 , 74 , 36 , 38 , 60 , 31 , 29 , 60 , 37 , 23 , 32 , 21 , 11 , 31 , 15 , 16 
台北市Taipei City," 1,127 ", 654 , 473 , 30 , 17 , 13 , 42 , 27 , 15 , 72 , 44 , 28 , 72 , 49 , 23 , 55 , 38 , 17 , 45 , 23 , 22 , 63 , 37 , 26 , 54 , 28 , 26 , 45 , 27 , 18 , 64 , 28 , 36 , 87 , 43 , 44 , 86 , 45 , 41 , 104 , 51 , 53 , 50 , 30 , 20 , 94 , 52 , 42 , 65 , 37 , 28 , 49 , 41 , 8 , 50 , 37 , 13 
台中市Taichung City, 912 , 472 , 440 , 26 , 14 , 12 , 58 , 36 , 22 , 61 , 35 , 26 , 60 , 27 , 33 , 51 , 23 , 28 , 42 , 20 , 22 , 43 , 31 , 12 , 51 , 28 , 23 , 50 , 18 , 32 , 55 , 29 , 26 , 72 , 36 , 36 , 74 , 36 , 38 , 68 , 32 , 36 , 52 , 31 , 21 , 52 , 26 , 26 , 43 , 20 , 23 , 40 , 22 , 18 , 14 , 8 , 6 
台南市Tainan City, 707 , 381 , 326 , 15 , 7 , 8 , 38 , 20 , 18 , 42 , 23 , 19 , 71 , 40 , 31 , 51 , 31 , 20 , 37 , 22 , 15 , 31 , 13 , 18 , 27 , 15 , 12 , 34 , 18 , 16 , 37 , 15 , 22 , 45 , 26 , 19 , 56 , 34 , 22 , 57 , 35 , 22 , 43 , 27 , 16 , 46 , 19 , 27 , 31 , 8 , 23 , 31 , 20 , 11 , 15 , 8 , 7 
高雄市Kaohsiung City," 1,245 ", 706 , 539 , 26 , 11 , 15 , 57 , 35 , 22 , 81 , 47 , 34 , 74 , 55 , 19 , 56 , 29 , 27 , 50 , 27 , 23 , 61 , 36 , 25 , 64 , 37 , 27 , 62 , 29 , 33 , 84 , 47 , 37 , 98 , 55 , 43 , 112 , 51 , 61 , 114 , 64 , 50 , 77 , 41 , 36 , 103 , 62 , 41 , 56 , 35 , 21 , 42 , 29 , 13 , 28 , 16 , 12 
宜蘭縣Ilan County, 189 , 110 , 79 , 5 , 3 , 2 , 8 , 6 , 2 , 10 , 5 , 5 , 12 , 8 , 4 , 10 , 8 , 2 , 5 , 3 , 2 , 6 , 4 , 2 , 3 , 1 , 2 , 14 , 6 , 8 , 17 , 9 , 8 , 13 , 6 , 7 , 18 , 10 , 8 , 10 , 7 , 3 , 11 , 7 , 4 , 16 , 10 , 6 , 15 , 8 , 7 , 13 , 7 , 6 , 3 , 2 , 1 
